Price,Make,Model,Reg-Year,Configuration,Mileage(Miles),EngSize(Litres),Power(BHP),Control,Fuel-Type,Owners
"7,000",Nissan,Juke,2012,SUV,"45,307",1.6,115,Manual,Petrol,2
"9,495",Nissan,Juke,2015,SUV,"24,000",1.2,115,Manual,Petrol,1
"18,499",Nissan,Juke,2020,SUV,"13,037",1,117,Manual,Petrol,1
"15,690",Nissan,Qashqai,2018,SUV,"47,485",1.5,110,Manual,Diesel,2
"17,949",Nissan,X-Trail,2017,SUV,"29,799",1.6,130,Manual,Diesel,2
"17,076",Nissan,Qashqai,2018,SUV,"28,336",1.5,110,Manual,Diesel,2
"5,345",Nissan,Juke,2011,SUV,"80,176",1.6,115,Manual,Petrol,3
"16,190",Nissan,Qashqai,2017,SUV,"29,024",1.6,163,Manual,Petrol,1
"1,895",Nissan,Note,2007,Hatchback,"83,200",1.6,109,Manual,Petrol,2
"10,974",Nissan,Juke,2019,SUV,"32,043",1.6,112,Manual,Petrol,1
"25,900",Porsche,Cayman,2014,Coupe,"42,000",2.7,271,Manual,Petrol,3
"16,995",Porsche,Cayman,2007,Coupe,"73,775",2.7,245,Manual,Petrol,7
"8,599",Porsche,Boxster,2005,Convertible,"157,000",2.7,240,Manual,Petrol,2
"33,970",Porsche,Panamera,2013,Hatchback,"82,000",4.8,513,Automatic,Petrol,5
"35,459",Porsche,718,2016,Convertible,"58,848",2.5,350,Automatic,Petrol,1
"14,895",Porsche,Cayman,2007,Coupe,"78,835",2.7,245,Manual,Petrol,9
"15,995",Porsche,Boxster,2008,Convertible,"68,067",2.7,245,Manual,Petrol,5
"25,850",Porsche,Boxster,2012,Convertible,"57,000",2.7,265,Manual,Petrol,2
"12,500",Porsche,Cayman,2006,Coupe,"66,778",3.4,295,Manual,Petrol,6
"38,990",Porsche,Macan,2017,SUV,"29,999",2,252,Automatic,Petrol,1
"34,490",Porsche,Macan,2015,SUV,"45,536",3,258,Automatic,Diesel,2
"24,995",Porsche,Cayenne,2015,SUV,"88,000",3,262,Automatic,Diesel,3
"12,995",Porsche,Boxster,2006,Convertible,"61,000",2.7,240,Manual,Petrol,6
"25,850",Porsche,Boxster,2012,Convertible,"57,000",2.7,265,Manual,Petrol,2
"38,990",Porsche,Macan,2017,SUV,"14,999",2,252,Automatic,Petrol,1
"16,995",Porsche,Cayman,2007,Coupe,"73,775",2.7,245,Manual,Petrol,7
"13,499",Porsche,Cayman,2008,Coupe,"86,360",3.4,295,Automatic,Petrol,2
"18,950",Porsche,Cayman,2006,Coupe,"49,410",3.4,295,Manual,Petrol,2
"27,999",Porsche,Boxster,2012,Convertible,"52,020",3.4,315,Manual,Petrol,4
"13,999",Porsche,Boxster,2007,Convertible,"66,576",3.4,295,Manual,Petrol,7
"4,074",Porsche,Cayenne,2006,SUV,"133,000",3.2,250,Manual,Petrol,5
"6,499",Porsche,Cayenne,2005,SUV,"72,652",4.5,340,Automatic,Petrol,3
"7,600",Porsche,Boxster,2005,Convertible,"133,000",2.7,245,Manual,Petrol,5
"27,649",Porsche,Macan,2014,SUV,"50,418",2,237,Automatic,Petrol,3
"6,975",Porsche,Cayenne,2005,SUV,"118,000",3.2,250,Automatic,Petrol,9
"3,250",Porsche,Cayenne,2003,SUV,"42,600",4.5,340,Automatic,Petrol,3
"25,989",Porsche,Macan,2016,SUV,"111,000",3,258,Automatic,Diesel,1
"32,950",Porsche,Boxster,2012,Convertible,"37,800",3.4,315,Automatic,Petrol,1
"59,950",Porsche,911,2013,Convertible,"63,548",3.8,400,Automatic,Petrol,1
"29,790",Porsche,Boxster,2013,Convertible,"26,053",2.7,265,Automatic,Petrol,3
"35,049",Porsche,Boxster,2016,Convertible,"37,906",2.7,265,Manual,Petrol,1
"29,490",Porsche,Boxster,2012,Convertible,"11,438",2.7,265,Manual,Petrol,4
"28,995",Porsche,Boxster,2012,Convertible,"53,500",3.4,315,Manual,Petrol,6
"15,950",Porsche,Boxster,2007,Convertible,"60,324",3.4,295,Manual,Petrol,4
"29,495",Porsche,Cayman,2015,Coupe,"38,994",2.7,271,Manual,Petrol,2
"32,990",Porsche,Macan,2015,SUV,"63,956",3,258,Automatic,Diesel,3
"20,450",Porsche,Cayenne,2011,SUV,"96,000",3,333,Automatic,Petrol Hybrid,3
"39,980",Porsche,Macan,2018,SUV,"36,000",3,258,Automatic,Diesel,1
"39,995",Porsche,911,2010,Coupe,"57,000",3.6,345,Manual,Petrol,1
"38,990",Porsche,Macan,2017,SUV,"14,999",2,252,Automatic,Petrol,1
"25,995",Porsche,Boxster,2014,Convertible,"89,000",2.7,265,Automatic,Petrol,4
"27,989",Porsche,Macan,2015,SUV,"70,000",3,258,Automatic,Diesel,3
"10,790",Porsche,Boxster,2005,Convertible,"98,101",3.2,280,Automatic,Petrol,5
"35,989",Porsche,Cayman,2015,Coupe,"38,000",2.7,271,Automatic,Petrol,2
"49,995",Porsche,718,2017,Coupe,"5,000",2.5,350,Automatic,Petrol,1
"37,989",Porsche,Boxster,2014,Convertible,"7,300",2.7,265,Automatic,Petrol,2
"28,950",Porsche,Macan,2014,SUV,"47,000",2,237,Automatic,Petrol,2
"32,990",Porsche,Macan,2016,SUV,"68,000",2,252,Automatic,Petrol,1
"53,940",Porsche,Macan,2019,SUV,"19,987",3,354,Automatic,Petrol,1
"38,990",Porsche,Macan,2017,SUV,"29,999",2,252,Automatic,Petrol,1
"46,940",Porsche,Cayman,2019,Coupe,"15,000",2,300,Automatic,Petrol,2
"29,995",Porsche,Cayman,2014,Coupe,"40,000",2.7,271,Automatic,Petrol,1
"48,995",Porsche,Macan,2017,SUV,"30,000",3,360,Automatic,Petrol,1
"6,500",Porsche,Cayenne,2004,SUV,"113,000",4.5,340,Automatic,Petrol,5
"34,489",Porsche,Macan,2017,SUV,"64,800",3,258,Automatic,Diesel,2
"17,000",Porsche,Cayman,2007,Coupe,"75,703",3.4,295,Manual,Petrol,4
"34,980",Porsche,Macan,2014,SUV,"23,483",3,258,Automatic,Diesel,1
"59,980",Porsche,Panamera,2017,Hatchback,"22,999",3,330,Automatic,Petrol,1
"10,000",Porsche,Boxster,2005,Convertible,"92,175",2.7,240,Manual,Petrol,2
"53,990",Porsche,Macan,2018,SUV,"18,741",3,360,Automatic,Petrol,1
"15,975",Porsche,Cayman,2006,Coupe,"74,000",3.4,295,Manual,Petrol,9
"15,495",Porsche,Cayenne,2008,SUV,"89,125",4.8,500,Automatic,Petrol,2
"29,499",Porsche,Boxster,2014,Convertible,"28,176",2.7,265,Manual,Petrol,4
"34,950",Porsche,Cayenne,2015,SUV,"31,402",3,262,Automatic,Diesel,1
"45,995",Porsche,Macan,2018,SUV,"26,200",2,252,Automatic,Petrol,2
"11,450",Porsche,Boxster,2005,Convertible,"64,750",2.7,240,Manual,Petrol,8
"15,995",Porsche,Boxster,2009,Convertible,"61,000",2.9,255,Manual,Petrol,6
"16,995",Porsche,Cayman,2007,Coupe,"73,775",2.7,245,Manual,Petrol,7
"28,995",Porsche,Boxster,2014,Convertible,"63,235",2.7,265,Automatic,Petrol,5
"6,995",Porsche,Cayenne,2008,SUV,"127,732",4.8,385,Automatic,Petrol,5
"13,490",Porsche,Boxster,2007,Convertible,"82,899",3.4,295,Manual,Petrol,6
"32,950",Porsche,Cayenne,2017,SUV,"50,000",3,262,Automatic,Diesel,2
"18,550",Porsche,Cayman,2008,Coupe,"28,700",3.4,295,Manual,Petrol,4
"31,150",Porsche,Boxster,2014,Convertible,"18,600",2.7,265,Automatic,Petrol,4
"31,490",Porsche,Cayenne,2015,SUV,"89,288",3,416,Automatic,Petrol Plug-in Hybrid,3
"28,695",Porsche,Macan,2015,SUV,"66,000",3,258,Automatic,Diesel,2
"25,850",Porsche,Boxster,2012,Convertible,"57,000",2.7,265,Manual,Petrol,2
"13,995",Porsche,Cayenne,2009,SUV,"101,300",4.8,500,Automatic,Petrol,5
"45,089",Porsche,718,2017,Coupe,"36,793",2.5,345,Automatic,Petrol,1
"37,950",Porsche,Macan,2017,SUV,"47,800",3,258,Automatic,Diesel,2
"44,990",Porsche,Macan,2018,SUV,"22,456",3,344,Automatic,Petrol,3
"35,790",Porsche,Cayenne,2017,SUV,"55,000",3,262,Automatic,Diesel,2
"30,495",Porsche,Macan,2015,SUV,"61,129",3,258,Automatic,Diesel,4
"27,649",Porsche,Macan,2014,SUV,"50,418",2,237,Automatic,Petrol,3
"56,950",Porsche,718,2019,Coupe,"4,117",2.5,350,Automatic,Petrol,2
"37,999",Porsche,Macan,2018,SUV,"46,559",3,344,Automatic,Petrol,1
"16,995",Porsche,Boxster,2009,Convertible,"63,000",2.9,255,Automatic,Petrol,9
"18,495",Porsche,Cayman,2006,Coupe,"47,618",3.4,295,Manual,Petrol,5
"34,890",Porsche,Macan,2015,SUV,"76,553",3.6,399,Automatic,Petrol,1
"45,950",Porsche,718,2018,Convertible,"6,881",2,300,Automatic,Petrol,2
"14,995",Porsche,Boxster,2008,Convertible,"72,000",2.7,245,Manual,Petrol,4
"42,940",Porsche,Boxster,2016,Convertible,"35,487",2.5,350,Automatic,Petrol,2
"33,990",Porsche,Macan,2015,SUV,"31,049",3,258,Automatic,Diesel,3
"14,895",Porsche,Cayman,2007,Coupe,"78,835",2.7,245,Manual,Petrol,9
"30,495",Porsche,Macan,2015,SUV,"49,500",3,258,Automatic,Diesel,1
"16,299",Porsche,Cayman,2011,Coupe,"109,000",2.9,265,Manual,Petrol,4
"26,000",Porsche,Macan,2015,SUV,"79,775",3,258,Automatic,Diesel,2
"38,450",Porsche,Boxster,2014,Convertible,"16,953",3.4,315,Automatic,Petrol,3
"32,995",Porsche,Macan,2015,SUV,"38,000",3,258,Automatic,Diesel,3
"13,995",Porsche,Boxster,2005,Convertible,"60,000",2.7,240,Manual,Petrol,3
"22,750",Porsche,Boxster,2011,Convertible,"38,000",2.9,255,Manual,Petrol,4
"44,980",Porsche,Macan,2018,SUV,"22,000",3,344,Automatic,Petrol,1
"26,495",Porsche,Cayenne,2014,SUV,"72,000",3,262,Automatic,Diesel,2
"23,650",Porsche,Cayman,2007,Coupe,"24,251",3.4,295,Manual,Petrol,2
"25,795",Porsche,Macan,2014,SUV,"98,000",3,258,Automatic,Diesel,3
"47,990",Porsche,Cayenne,2016,SUV,"44,999",4.8,520,Automatic,Petrol,2
"38,975",Porsche,Boxster,2014,Convertible,"26,700",3.4,315,Automatic,Petrol,1
"33,750",Porsche,Cayenne,2016,SUV,"83,000",3,262,Automatic,Diesel,2
"45,888",Porsche,Macan,2017,SUV,"39,662",3,360,Automatic,Petrol,2
"28,495",Porsche,Macan,2015,SUV,"86,311",3,258,Automatic,Diesel,2
"32,987",Porsche,Boxster,2014,Convertible,"32,000",2.7,265,Automatic,Petrol,5
"41,991",Porsche,Macan,2018,SUV,"29,000",2,248,Automatic,Petrol,1
"14,895",Porsche,Cayman,2007,Coupe,"78,835",2.7,245,Manual,Petrol,9
"27,975",Porsche,Macan,2015,SUV,"55,000",3,258,Automatic,Diesel,1
"11,490",Porsche,Boxster,2005,Convertible,"101,000",2.7,240,Manual,Petrol,5
"44,980",Porsche,Macan,2018,SUV,"20,000",2,252,Automatic,Petrol,1
"31,990",Porsche,Cayenne,2015,SUV,"49,000",3,262,Automatic,Diesel,1
"42,950",Porsche,Cayenne,2017,SUV,"28,519",3,262,Automatic,Diesel,1
"46,499",Porsche,Macan,2018,SUV,"24,997",2,245,Automatic,Petrol,3
"14,895",Porsche,Cayman,2007,Coupe,"78,835",2.7,245,Manual,Petrol,9
"25,995",Porsche,Macan,2015,SUV,"94,310",3,258,Automatic,Diesel,1
"34,990",Porsche,Macan,2015,SUV,"38,971",3,344,Automatic,Petrol,1
"41,950",Porsche,Macan,2019,SUV,"47,000",2,245,Automatic,Petrol,1
"29,995",Porsche,Boxster,2012,Convertible,"59,827",3.4,315,Automatic,Petrol,4
"24,989",Porsche,Boxster,2013,Convertible,"77,000",2.7,265,Automatic,Petrol,2
"45,500",Porsche,Macan,2018,SUV,"39,919",3,360,Automatic,Petrol,1
"36,000",Porsche,Macan,2016,SUV,"26,514",3,258,Automatic,Diesel,1
"16,995",Porsche,Cayman,2007,Coupe,"73,775",2.7,245,Manual,Petrol,7
"33,490",Porsche,Macan,2016,SUV,"51,639",2,252,Automatic,Petrol,2
"28,995",Porsche,911,2006,Coupe,"49,300",3.8,350,Automatic,Petrol,1
"29,990",Porsche,Macan,2015,SUV,"67,258",3,258,Automatic,Diesel,3
"51,790",Porsche,Cayenne,2019,SUV,"22,000",3,340,Automatic,Petrol,1
"44,990",Porsche,Macan,2018,SUV,"14,000",2,252,Automatic,Petrol,1
"13,934",Porsche,Boxster,2006,Convertible,"43,551",2.7,245,Manual,Petrol,5
"37,990",Porsche,Cayman,2015,Coupe,"30,275",3.4,325,Automatic,Petrol,5
"27,649",Porsche,Macan,2014,SUV,"50,418",2,237,Automatic,Petrol,3
"14,500",Porsche,Cayenne,2009,SUV,"106,000",4.8,405,Automatic,Petrol,5
"36,480",Porsche,Macan,2016,SUV,"39,000",3,258,Automatic,Diesel,2
"38,990",Porsche,Cayenne,2017,SUV,"73,453",4.1,385,Automatic,Diesel,1
"13,495",Porsche,Boxster,2008,Convertible,"80,492",2.7,245,Manual,Petrol,4
"32,995",Porsche,Macan,2016,SUV,"59,000",3,258,Automatic,Diesel,1
"5,500",Porsche,Cayenne,2005,SUV,"95,000",3.2,250,Automatic,Petrol,1
"31,995",Porsche,Cayenne,2015,SUV,"62,800",3,262,Automatic,Diesel,2
"15,995",Porsche,Boxster,2007,Convertible,"65,988",3.4,295,Manual,Petrol,5
"59,995",Porsche,Panamera,2018,Hatchback,"61,500",2.9,462,Automatic,Petrol Plug-in Hybrid,1
"14,095",Porsche,Cayenne,2008,SUV,"96,000",4.8,405,Automatic,Petrol,8
"34,995",Porsche,Boxster,2013,Convertible,"32,456",3.4,315,Automatic,Petrol,3
"28,995",Porsche,Boxster,2012,Convertible,"25,495",2.7,265,Manual,Petrol,2
"31,976",Porsche,Cayenne,2016,SUV,"73,600",3,262,Automatic,Diesel,1
"74,995",Porsche,911,2015,Coupe,"52,154",3.8,430,Automatic,Petrol,2
"57,995",Porsche,911,2015,Coupe,"50,000",3.4,350,Automatic,Petrol,1
"40,990",Porsche,718,2016,Convertible,"36,426",2.5,350,Automatic,Petrol,3
"13,995",Porsche,Boxster,2007,Convertible,"55,404",2.7,245,Manual,Petrol,4
"19,999",Porsche,Cayman,2013,Coupe,"119,000",2.7,271,Manual,Petrol,2
"82,990",Porsche,911,2016,Convertible,"28,726",3,420,Manual,Petrol,6
"29,999",Porsche,Cayman,2014,Coupe,"84,000",3.4,325,Automatic,Petrol,1
"41,340",Porsche,Macan,2020,SUV,"12,190",2,245,Automatic,Petrol,1
"14,750",Porsche,Cayman,2008,Coupe,"84,100",2.7,245,Manual,Petrol,4
"14,995",Porsche,Boxster,2006,Convertible,"41,500",2.7,245,Automatic,Petrol,7
"25,981",Porsche,Boxster,2012,Convertible,"46,500",2.7,265,Manual,Petrol,3
"27,649",Porsche,Macan,2014,SUV,"50,418",2,237,Automatic,Petrol,3
"33,000",Porsche,Panamera,2016,Hatchback,"99,050",3,333,Automatic,Petrol Plug-in Hybrid,3
"34,979",Porsche,Cayenne,2016,SUV,"43,000",3,262,Automatic,Diesel,2
"75,995",Porsche,Cayenne,2020,SUV,"11,350",2.9,440,Automatic,Petrol,2
"30,995",Porsche,Macan,2014,SUV,"92,500",3.6,399,Automatic,Petrol,3
"20,995",Porsche,Boxster,2011,Convertible,"51,657",2.9,255,Manual,Petrol,2
"32,489",Porsche,Cayenne,2015,SUV,"40,000",3,262,Automatic,Diesel,2
"52,990",Porsche,Macan,2018,SUV,"40,576",3.6,399,Automatic,Petrol,1
"24,991",Porsche,Cayenne,2004,SUV,"91,000",4.5,450,Automatic,Petrol,7
"14,970",Porsche,Cayman,2006,Coupe,"58,814",3.4,295,Manual,Petrol,3
"31,495",Porsche,Boxster,2014,Convertible,"13,759",2.7,265,Manual,Petrol,2
"58,631",Porsche,Macan,2020,SUV,"3,000",2,245,Automatic,Petrol,1
"65,990",Porsche,Panamera,2018,Estate,"24,748",3,330,Automatic,Petrol,1
"18,995",Porsche,Boxster,2011,Convertible,"70,200",2.9,255,Manual,Petrol,5
"11,995",Porsche,Boxster,2007,Convertible,"87,153",2.7,245,Automatic,Petrol,3
"56,995",Porsche,911,2016,Coupe,"60,000",3.4,350,Automatic,Petrol,1
"14,495",Porsche,Boxster,2007,Convertible,"51,000",2.7,245,Manual,Petrol,6
"41,950",Porsche,Macan,2015,SUV,"22,600",3,344,Automatic,Petrol,1
"47,940",Porsche,Cayman,2019,Coupe,"8,438",2,300,Automatic,Petrol,1
"70,440",Porsche,Cayenne,2019,SUV,"10,821",3,340,Automatic,Petrol,1
"34,000",Porsche,Macan,2017,SUV,"79,000",3,258,Automatic,Diesel,1
"26,980",Porsche,Cayenne,2014,SUV,"95,000",3,262,Automatic,Diesel,2
"35,975",Porsche,Cayenne,2017,SUV,"66,300",3,262,Automatic,Diesel,2
"7,654",Porsche,Boxster,2005,Convertible,"107,000",2.7,240,Manual,Petrol,4
"6,491",Porsche,Cayenne,2006,SUV,"102,800",3.2,250,Automatic,Petrol,4
"34,990",Porsche,Macan,2016,SUV,"43,210",3,344,Automatic,Petrol,2
"21,995",Porsche,Boxster,2009,Convertible,"33,739",2.9,255,Automatic,Petrol,2
"38,990",Porsche,Macan,2017,SUV,"29,999",2,252,Automatic,Petrol,1
"27,995",Porsche,Cayman,2012,Coupe,"33,000",3.4,320,Manual,Petrol,2
"11,900",Porsche,Cayman,2007,Coupe,"129,000",3.4,295,Manual,Petrol,8
"24,000",Porsche,Panamera,2010,Hatchback,"58,000",3.6,300,Automatic,Petrol,1
"39,990",Porsche,Cayman,2013,Coupe,"27,283",3.4,325,Automatic,Petrol,3
"16,500",Porsche,Cayman,2008,Coupe,"70,000",3.4,295,Manual,Petrol,5
"48,950",Porsche,Macan,2018,SUV,"19,000",2,245,Automatic,Petrol,1
"29,995",Porsche,Boxster,2014,Convertible,"51,000",2.7,265,Automatic,Petrol,4
"38,990",Porsche,Macan,2017,SUV,"14,999",2,252,Automatic,Petrol,1
"4,995",Porsche,Cayenne,2006,SUV,"106,000",4.5,340,Manual,Petrol,8
"17,995",Porsche,Boxster,2009,Convertible,"71,000",2.9,255,Manual,Petrol,4
"42,995",Porsche,Macan,2016,SUV,"45,450",3.6,399,Automatic,Petrol,3
"53,990",Porsche,Macan,2019,SUV,"13,024",2,245,Automatic,Petrol,1
"13,295",Porsche,Cayenne,2009,SUV,"60,000",4.8,385,Automatic,Petrol,3
"27,500",Porsche,Macan,2015,SUV,"78,000",2,237,Automatic,Petrol,2
"11,995",Porsche,Boxster,2008,Convertible,"94,000",2.7,245,Manual,Petrol,7
"27,895",Porsche,911,2008,Coupe,"92,913",3.8,350,Automatic,Petrol,3
"7,995",Porsche,Boxster,2005,Convertible,"106,000",2.7,240,Manual,Petrol,1
"31,000",Porsche,Cayman,2015,Coupe,"44,100",2.7,271,Manual,Petrol,2
"25,150",Porsche,911,2006,Convertible,"72,144",3.8,350,Automatic,Petrol,5
"11,999",Porsche,Cayenne,2008,SUV,"76,000",4.8,385,Automatic,Petrol,2
"12,450",Porsche,Boxster,2006,Convertible,"96,380",3.4,295,Manual,Petrol,3
"47,990",Porsche,Cayenne,2017,SUV,"31,807",4.2,385,Automatic,Diesel,4
"38,990",Porsche,Macan,2017,SUV,"14,999",2,252,Automatic,Petrol,1
"32,987",Porsche,Boxster,2013,Convertible,"24,800",2.7,265,Automatic,Petrol,1
"4,950",Porsche,Cayenne,2005,SUV,"120,000",4.5,340,Automatic,Petrol,4
"7,600",Porsche,Cayenne,2003,SUV,"80,000",4.5,450,Automatic,Petrol,6
"64,940",Porsche,Cayenne,2019,SUV,"17,960",3,340,Automatic,Petrol,1
"24,995",Porsche,Cayenne,2014,SUV,"73,100",3,262,Automatic,Diesel,3
"44,995",Porsche,718,2016,Coupe,"12,400",2,300,Automatic,Petrol,1
"50,290",Porsche,911,2012,Coupe,"69,000",3.8,400,Automatic,Petrol,3
"32,995",Porsche,Cayenne,2016,SUV,"48,220",3,262,Automatic,Diesel,2
"72,990",Porsche,Panamera,2017,Hatchback,"47,999",4,550,Automatic,Petrol,2
"41,995",Porsche,Macan,2018,SUV,"28,000",2,252,Automatic,Petrol,1
"92,990",Porsche,Cayenne,2021,SUV,"3,300",3,462,Automatic,Petrol Plug-in Hybrid,1
"52,490",Porsche,911,2007,Coupe,"13,586",3.8,350,Manual,Petrol,2
"25,000",Porsche,911,2006,Coupe,"78,000",3.8,350,Manual,Petrol,8
"29,889",Porsche,Boxster,2013,Convertible,"29,998",2.7,265,Automatic,Petrol,3
"69,990",Porsche,Macan,2019,SUV,"35,528",2.9,440,Automatic,Petrol,3
"5,940",Porsche,Cayenne,2007,SUV,"137,687",3.6,290,Automatic,Petrol,5
"38,990",Porsche,Macan,2017,SUV,"14,999",2,252,Automatic,Petrol,1
"44,980",Porsche,Macan,2016,SUV,"35,000",3,360,Automatic,Petrol,1
"28,844",Porsche,Macan,2014,SUV,"64,434",3,258,Automatic,Diesel,4
"44,490",Porsche,Macan,2018,SUV,"50,000",3,360,Automatic,Petrol,2
"37,995",Porsche,Cayenne,2016,SUV,"39,000",3,262,Automatic,Diesel,3
"47,995",Porsche,Macan,2017,SUV,"17,200",3,360,Automatic,Petrol,1
"99,990",Porsche,718,2021,Coupe,"3,552",4,420,Manual,Petrol,1
"19,995",Porsche,Boxster,2008,Convertible,"43,366",3.4,295,Automatic,Petrol,4
"65,995",Porsche,Macan,2021,SUV,"5,000",3,354,Automatic,Petrol,1
"28,390",Porsche,Cayman,2015,Coupe,"28,400",2.7,271,Automatic,Petrol,3
"38,990",Porsche,Macan,2017,SUV,"14,999",2,252,Automatic,Petrol,1
"29,785",Porsche,Boxster,2013,Convertible,"49,751",2.7,265,Automatic,Petrol,4
"31,989",Porsche,Cayenne,2014,SUV,"55,000",3.6,420,Automatic,Petrol,2
"54,995",Porsche,Panamera,2017,Hatchback,"53,000",3,330,Automatic,Petrol,2
"13,950",Porsche,Cayman,2007,Coupe,"58,000",2.7,245,Manual,Petrol,5
"14,500",Porsche,Cayenne,2008,SUV,"90,200",4.8,500,Automatic,Petrol,4
"20,150",Porsche,Cayenne,2011,SUV,"85,550",3,333,Automatic,Petrol Hybrid,4
"46,995",Porsche,718,2019,Coupe,"5,634",2,300,Automatic,Petrol,2
"22,350",Porsche,911,2006,Coupe,"95,000",3.8,350,Automatic,Petrol,4
"8,500",Porsche,Boxster,2006,Convertible,"137,000",3.4,295,Manual,Petrol,5
"38,990",Porsche,Macan,2017,SUV,"29,999",2,252,Automatic,Petrol,1
"37,498",Porsche,Macan,2016,SUV,"58,667",3.6,399,Automatic,Petrol,2
"48,000",Porsche,Macan,2017,SUV,"21,386",3.6,399,Automatic,Petrol,3
"41,995",Porsche,Cayenne,2017,SUV,"37,000",3,258,Automatic,Diesel,1
"33,995",Porsche,Macan,2015,SUV,"42,105",3,258,Automatic,Diesel,3
"6,599",Porsche,Cayenne,2005,SUV,"123,000",4.5,340,Automatic,Petrol,2
"38,495",Porsche,Macan,2017,SUV,"43,000",3,258,Automatic,Diesel,1
"27,499",Porsche,Macan,2015,SUV,"88,146",3,258,Automatic,Diesel,1
"38,990",Porsche,Macan,2017,SUV,"14,999",2,252,Automatic,Petrol,1
"30,290",Porsche,Cayman,2013,Coupe,"41,900",2.7,271,Automatic,Petrol,3
"64,295",Porsche,Panamera,2018,Estate,"61,057",2.9,462,Automatic,Petrol Plug-in Hybrid,1
"86,198",Porsche,Cayenne,2020,Coupe,"11,000",3,462,Automatic,Petrol Plug-in Hybrid,1
"75,950",Porsche,Macan,2021,SUV,"5,123",2.9,380,Automatic,Petrol,1
"56,997",Porsche,Macan,2019,SUV,"14,999",3,354,Automatic,Petrol,1
"40,920",Porsche,Macan,2017,SUV,"65,000",3,360,Automatic,Petrol,1
"12,495",Porsche,Boxster,2007,Convertible,"89,000",2.7,245,Automatic,Petrol,8
"29,290",Porsche,Boxster,2013,Convertible,"30,700",2.7,265,Manual,Petrol,3
"65,995",Porsche,911,2013,Coupe,"38,800",3.8,400,Automatic,Petrol,3
"38,990",Porsche,Macan,2017,SUV,"29,999",2,252,Automatic,Petrol,1
"51,440",Porsche,Cayman,2018,Coupe,"13,352",2.5,350,Automatic,Petrol,3
"65,990",Porsche,911,2015,Coupe,"44,551",3.8,400,Automatic,Petrol,4
"4,995",Porsche,Cayenne,2004,SUV,"114,000",4.5,340,Automatic,Petrol,5
"36,995",Porsche,Cayman,2015,Coupe,"34,000",2.7,271,Automatic,Petrol,3
"14,979",Porsche,Boxster,2007,Convertible,"48,000",2.7,245,Manual,Petrol,2
"44,995",Porsche,Cayenne,2017,SUV,"40,300",4.2,385,Automatic,Diesel,3
"64,955",Porsche,Panamera,2017,Hatchback,"43,600",4,421,Automatic,Diesel,2
"33,990",Porsche,Macan,2015,SUV,"21,855",2,237,Automatic,Petrol,2
"42,995",Porsche,Cayman,2016,Coupe,"16,081",2.7,271,Automatic,Petrol,1
"30,995",Porsche,Macan,2016,SUV,"106,000",3,258,Automatic,Diesel,1
"13,450",Porsche,Boxster,2006,Convertible,"80,000",3.2,280,Manual,Petrol,3
"73,989",Porsche,911,2017,Coupe,"18,000",3,370,Automatic,Petrol,2
"14,495",Porsche,Boxster,2006,Convertible,"45,000",2.7,240,Manual,Petrol,5
"99,995",Porsche,718,2021,Coupe,"11,003",4,420,Automatic,Petrol,2
"44,995",Porsche,718,2018,Convertible,"12,000",2,300,Automatic,Petrol,1
"13,995",Porsche,Boxster,2006,Convertible,"62,000",2.7,245,Automatic,Petrol,5
"34,990",Porsche,Macan,2017,SUV,"58,975",3,258,Automatic,Diesel,3
"57,990",Porsche,Cayenne,2018,SUV,"22,153",3,340,Automatic,Petrol,2
"37,995",Porsche,Boxster,2014,Convertible,"45,563",3.4,315,Automatic,Petrol,3
"38,990",Porsche,Macan,2017,SUV,"29,999",2,252,Automatic,Petrol,1
"89,940",Porsche,Boxster,2021,Convertible,31,4,400,Automatic,Petrol,1
"16,123",Porsche,Boxster,2009,Convertible,"68,154",3.4,295,Manual,Petrol,6
"24,925",Porsche,Cayenne,2015,SUV,"119,000",3,262,Automatic,Diesel,2
"29,995",Porsche,Macan,2015,SUV,"51,533",3,258,Automatic,Diesel,3
"61,475",Porsche,Cayenne,2018,SUV,"22,237",2.9,440,Automatic,Petrol,2
"34,995",Porsche,718,2016,Coupe,"31,000",2,300,Manual,Petrol,3
"30,990",Porsche,Cayenne,2015,SUV,"59,000",3,262,Automatic,Diesel,1
"16,995",Porsche,Cayman,2007,Coupe,"73,775",2.7,245,Manual,Petrol,7
"52,500",Porsche,Macan,2019,SUV,"7,500",2,245,Automatic,Petrol,2
"16,980",Porsche,Boxster,2008,Convertible,"90,000",3.4,295,Manual,Petrol,5
"27,980",Porsche,Cayman,2014,Coupe,"62,668",2.7,271,Automatic,Petrol,2
"28,500",Porsche,Cayman,2013,Coupe,"50,900",2.7,271,Automatic,Petrol,1
"10,895",Porsche,Boxster,2006,Convertible,"93,000",2.7,245,Manual,Petrol,4
"44,000",Porsche,Macan,2015,SUV,"51,436",3.6,399,Automatic,Petrol,2
"29,995",Porsche,Boxster,2014,Convertible,"42,390",2.7,265,Automatic,Petrol,2
"40,390",Porsche,Macan,2018,SUV,"27,745",3,344,Automatic,Petrol,2
"28,948",Porsche,Macan,2014,SUV,"50,000",3,258,Automatic,Diesel,4
"36,990",Porsche,Macan,2015,SUV,"41,693",3,344,Automatic,Petrol,2
"44,000",Porsche,Cayman,2015,Coupe,"17,511",3.4,325,Automatic,Petrol,2
