Price,Make,Model,Reg-Year,Configuration,Mileage(Miles),EngSize(Litres),Power(BHP),Control,Fuel-Type,Owners
"3,295",Toyota,Avensis,2008,Hatchback,"97,000",1.8,127,Automatic,Petrol,4
"21,995",Toyota,Corolla,2019,Hatchback,"16,770",2,184,Automatic,Petrol Hybrid,ns
"31,978",Toyota,GT86,2020,Coupe,"7,356",2,200,Manual,Petrol,1
"4,000",Toyota,Verso,2011,MPV,"97,000",1.33,99,Manual,Petrol,3
"8,000",Toyota,Aygo,2017,Hatchback,"47,977",1,68,Manual,Petrol,1
"8,850",Toyota,Yaris,2015,Hatchback,"43,833",1.33,99,Manual,Petrol,3
"4,199",Toyota,Yaris,2010,Hatchback,"49,700",1.33,99,Manual,Petrol,2
"7,789",Toyota,Yaris,2013,Hatchback,"36,729",1.3,98,Manual,Petrol,1
"3,799",Toyota,Yaris,2010,Hatchback,"57,000",1,68,Manual,Petrol,2
"8,495",Toyota,Yaris,2016,Hatchback,"41,554",1.33,99,Manual,Petrol,1
"2,499",Toyota,Yaris,2008,Hatchback,"63,900",1,67,Manual,Petrol,ns
"15,200",Toyota,Auris,2017,Hatchback,"43,019",1.8,134,Automatic,Petrol Hybrid,1
"2,150",Toyota,Aygo,2007,Hatchback,"57,653",1,67,Manual,Petrol,ns
"4,299",Toyota,Corolla,2008,MPV,"60,497",1.8,127,Manual,Petrol,ns
"4,500",Toyota,Previa,2005,MPV,"112,000",2.4,154,Automatic,Petrol,4
"22,490",Toyota,Yaris,2021,Hatchback,"4,179",1.5,116,Automatic,Petrol Hybrid,2
"3,290",Toyota,Aygo,2011,Hatchback,"65,413",1,67,Manual,Petrol,4
"8,850",Toyota,Yaris,2015,Hatchback,"43,833",1.33,99,Manual,Petrol,3
"13,990",Toyota,Yaris,2020,Hatchback,"11,692",1.5,111,Manual,Petrol,1
"14,990",Toyota,Yaris,2020,Hatchback,"6,298",1.5,111,Manual,Petrol,1
"39,990",Toyota,Rav4,2021,SUV,"10,560",2.5,306,Automatic,Petrol Plug-in Hybrid,ns
"13,990",Toyota,RAV4,2017,SUV,"100,000",2,143,Manual,Diesel,2
"4,395",Toyota,Yaris,2008,Hatchback,"32,500",1,67,Manual,Petrol,2
"22,491",Toyota,C-Hr,2018,SUV,"21,638",1.8,122,Automatic,Petrol Hybrid,ns
"11,650",Toyota,Auris,2017,Estate,"128,623",1.8,136,Automatic,Petrol Hybrid,ns
"5,000",Toyota,Yaris,2013,Hatchback,"63,000",1,68,Manual,Petrol,3
"4,599",Toyota,RAV4,2008,SUV,"101,000",2,150,Manual,Petrol,ns
"4,900",Toyota,Yaris,2007,Hatchback,"38,392",1.3,85,Automatic,Petrol,3
"5,595",Toyota,Avensis,2007,Hatchback,"19,050",1.8,127,Automatic,Petrol,1
"1,999",Toyota,Aygo,2007,Hatchback,"119,350",1,67,Manual,Petrol,ns
"28,990",Toyota,RAV4,2019,SUV,"8,004",2.5,218,Automatic,Petrol Hybrid,1
"8,850",Toyota,Yaris,2015,Hatchback,"43,833",1.33,99,Manual,Petrol,3
"7,990",Toyota,Prius,2010,Hatchback,"101,000",1.8,97,Automatic,Petrol Hybrid,ns
"10,290",Toyota,Aygo,2019,Hatchback,"18,615",1,71,Manual,Petrol,2
"16,450",Toyota,C-Hr,2018,SUV,"20,682",1.2,116,Manual,Petrol,1
"21,000",Toyota,Hilux,2018,Pickup,"56,000",2.4,150,Manual,Diesel,2
"24,995",Toyota,Corolla,2022,Saloon,"2,000",1.8,122,Automatic,Petrol Hybrid,1
"4,950",Toyota,Yaris,2008,Hatchback,"46,000",1.3,85,Automatic,Petrol,2
"1,490",Toyota,Corolla,2005,Hatchback,"165,515",1.6,109,Manual,Petrol,3
"4,750",Toyota,Yaris,2009,Hatchback,"71,000",1.33,99,Automatic,Petrol,3
"5,245",Toyota,Yaris,2015,Hatchback,"47,000",1.33,99,Manual,Petrol,5
"7,749",Toyota,Aygo,2015,Hatchback,"35,700",1,68,Manual,Petrol,2
"2,495",Toyota,Corolla,2006,Hatchback,"25,000",1.4,95,Manual,Petrol,4
"8,850",Toyota,Yaris,2015,Hatchback,"43,833",1.33,99,Manual,Petrol,3
"14,499",Toyota,Yaris,2018,Hatchback,"26,000",1.5,100,Automatic,Petrol Hybrid,1
"10,500",Toyota,Yaris,2018,Hatchback,"37,829",1.5,111,Manual,Petrol,1
"20,820",Toyota,C-Hr,2017,SUV,"23,970",1.8,122,Automatic,Petrol Hybrid,ns
"7,099",Toyota,Yaris,2013,Hatchback,"44,560",1.33,99,Manual,Petrol,1
"7,788",Toyota,Avensis,2017,Saloon,"107,000",1.6,114,Manual,Diesel,ns
"4,499",Toyota,RAV4,2007,SUV,"102,000",2,150,Manual,Petrol,1
"3,695",Toyota,Aygo,2010,Hatchback,"59,600",1,67,Manual,Petrol,ns
"6,974",Toyota,Auris,2011,Hatchback,"120,147",1.8,98,Automatic,Petrol Hybrid,3
"4,564",Toyota,Aygo,2013,Hatchback,"57,000",1,67,Manual,Petrol,4
"8,250",Toyota,Yaris,2017,Hatchback,"85,000",1.33,99,Manual,Petrol,1
"6,850",Toyota,Aygo,2012,Hatchback,"38,168",1,67,Automatic,Petrol,3
"9,995",Toyota,Yaris,2017,Hatchback,"35,315",1.5,111,Manual,Petrol,1
"8,850",Toyota,Yaris,2015,Hatchback,"43,833",1.33,99,Manual,Petrol,3
"14,499",Toyota,Yaris,2018,Hatchback,"26,000",1.5,100,Automatic,Petrol Hybrid,1
"4,999",Toyota,Aygo,2013,Hatchback,"56,857",1,67,Manual,Petrol,3
"4,845",Toyota,Yaris,2011,Hatchback,"51,000",1.33,101,Manual,Petrol,ns
"17,499",Toyota,Prius,2017,Hatchback,"58,682",1.8,122,Automatic,Petrol Hybrid,2
"26,990",Toyota,Yaris,2021,SUV,"10,000",1.5,121,Automatic,Petrol Hybrid,1
"1,995",Toyota,Avensis,2005,Hatchback,"92,000",1.8,127,Manual,Petrol,ns
"3,395",Toyota,Aygo,2010,Hatchback,"40,000",1,67,Manual,Petrol,2
"4,000",Toyota,Auris,2012,Hatchback,"95,000",1.6,130,Manual,Petrol,4
"4,195",Toyota,Yaris,2009,Hatchback,"53,000",1,68,Manual,Petrol,1
"5,999",Toyota,Aygo,2016,Hatchback,"65,162",1,68,Manual,Petrol,1
"5,490",Toyota,Yaris,2013,Hatchback,"78,000",1.33,99,Manual,Petrol,2
"3,290",Toyota,Aygo,2011,Hatchback,"65,413",1,67,Manual,Petrol,4
"8,850",Toyota,Yaris,2015,Hatchback,"43,833",1.33,99,Manual,Petrol,3
"12,990",Toyota,Yaris,2019,Hatchback,"6,240",1.5,111,Manual,Petrol,1
"5,790",Toyota,Auris,2013,Hatchback,"100,000",1.6,132,Manual,Petrol,1
"4,995",Toyota,Aygo,2014,Hatchback,"17,000",1,68,Manual,Petrol,4
"2,695",Toyota,Auris,2008,Hatchback,"78,206",1.6,124,Manual,Petrol,5
"2,250",Toyota,IQ,2011,Hatchback,"52,000",1,67,Manual,Petrol,4
"13,223",Toyota,Avensis,2018,Saloon,"55,847",1.6,114,Manual,Diesel,2
"6,999",Toyota,Yaris,2014,Hatchback,"50,000",1.33,99,Manual,Petrol,2
"15,299",Toyota,Auris,2017,Hatchback,"31,075",1.8,136,Automatic,Petrol Hybrid,2
"18,999",Toyota,CHR,2019,SUV,"21,000",1.8,122,Automatic,Petrol Hybrid,ns
"6,850",Toyota,Yaris,2018,Hatchback,"130,000",1.5,111,Manual,Petrol,ns
"1,995",Toyota,Yaris,2003,Hatchback,"56,000",1.3,85,Manual,Petrol,2
"6,495",Toyota,Yaris,2015,Hatchback,"87,000",1.33,99,Manual,Petrol,1
"12,990",Toyota,Yaris,2019,Hatchback,"6,240",1.5,111,Manual,Petrol,1
"13,990",Toyota,Yaris,2020,Hatchback,"11,692",1.5,111,Manual,Petrol,1
"9,690",Toyota,Aygo,2019,Hatchback,"5,469",1,71,Manual,Petrol,1
"2,800",Toyota,Auris,2012,Hatchback,"115,000",1.33,100,Manual,Petrol,4
"18,490",Toyota,CHR,2018,SUV,"35,000",1.8,122,Automatic,Petrol Hybrid,ns
"8,900",Toyota,Aygo,2016,Hatchback,"3,965",1,68,Manual,Petrol,ns
"12,500",Toyota,GT86,2012,Coupe,"87,100",2,201,Automatic,Petrol,4
"6,495",Toyota,Yaris,2013,Hatchback,"45,000",1,69,Manual,Petrol,3
"2,499",Toyota,Aygo,2007,Hatchback,"99,000",1,67,Manual,Petrol,4
"12,995",Toyota,Yaris,2017,Hatchback,"6,696",1.33,99,Automatic,Petrol,1
"9,898",Toyota,Yaris,2016,Hatchback,"22,465",1.33,99,Manual,Petrol,1
"5,990",Toyota,Aygo,2014,Hatchback,"68,793",1,68,Manual,Petrol,1
"6,495",Toyota,Yaris,2015,Hatchback,"87,000",1.33,99,Manual,Petrol,1
"8,850",Toyota,Yaris,2015,Hatchback,"43,833",1.33,99,Manual,Petrol,3
"13,990",Toyota,Yaris,2020,Hatchback,"11,692",1.5,111,Manual,Petrol,1
"2,995",Toyota,IQ,2009,Hatchback,"84,000",1,67,Manual,Petrol,ns
"7,200",Toyota,Yaris,2014,Hatchback,"60,000",1.3,99,Manual,Petrol,1
"3,950",Toyota,Aygo,2014,Hatchback,"61,000",1,68,Manual,Petrol,3
"6,595",Toyota,Yaris,2015,Hatchback,"77,040",1,69,Manual,Petrol,2
"5,495",Toyota,RAV4,2007,SUV,"73,485",2,150,Manual,Petrol,4
"5,094",Toyota,Yaris,2010,Hatchback,"46,000",1.3,99,Manual,Petrol,1
"11,981",Toyota,Auris,2018,Hatchback,"39,224",1.2,116,Manual,Petrol,1
"5,550",Toyota,Yaris,2012,Hatchback,"40,250",1.33,99,Manual,Petrol,3
"3,995",Toyota,Aygo,2014,Hatchback,"20,000",1,67,Manual,Petrol,2
"7,490",Toyota,Aygo,2016,Hatchback,"7,800",1,68,Manual,Petrol,1
"15,495",Toyota,C-Hr,2017,SUV,"51,831",1.8,122,Automatic,Petrol Hybrid,3
"8,850",Toyota,Yaris,2015,Hatchback,"43,833",1.33,99,Manual,Petrol,3
"8,850",Toyota,Yaris,2015,Hatchback,"43,833",1.33,99,Manual,Petrol,3
"6,400",Toyota,Previa,2008,MPV,"65,100",2.4,154,Automatic,Petrol,1
"9,354",Toyota,Yaris,2014,Hatchback,"39,295",1.33,99,Manual,Petrol,2
"4,495",Toyota,Yaris,2010,Hatchback,"42,000",1.33,99,Manual,Petrol,1
"5,495",Toyota,Yaris,2011,Hatchback,"39,567",1.33,101,Manual,Petrol,4
"9,499",Toyota,Aygo,2015,Hatchback,"28,115",1,68,Automatic,Petrol,2
"14,498",Toyota,Auris,2018,Hatchback,"19,971",1.2,116,Manual,Petrol,1
"13,499",Toyota,Auris,2015,Hatchback,"32,360",1.8,98,Automatic,Petrol Hybrid,2
"5,995",Toyota,Yaris,2015,Hatchback,"75,000",1.33,99,Manual,Petrol,2
"3,195",Toyota,Aygo,2010,Hatchback,"84,600",1,67,Manual,Petrol,2
"5,895",Toyota,Aygo,2014,Hatchback,"82,431",1,68,Manual,Petrol,3
"6,495",Toyota,Yaris,2015,Hatchback,"87,000",1.33,99,Manual,Petrol,1
"8,000",Toyota,Aygo,2017,Hatchback,"47,977",1,68,Manual,Petrol,1
"13,990",Toyota,Yaris,2020,Hatchback,"11,692",1.5,111,Manual,Petrol,1
"10,495",Toyota,Yaris,2019,Hatchback,"25,790",1.5,110,Manual,Petrol,ns
"19,000",Toyota,CHR,2018,SUV,"51,243",1.8,122,Automatic,Petrol Hybrid,1
"16,250",Toyota,GT86,2013,Coupe,"34,000",2,201,Manual,Petrol,5
"8,500",Toyota,Auris,2013,Hatchback,"59,000",1.6,132,Automatic,Petrol,3
"14,250",Toyota,GT86,2013,Coupe,"37,598",2,201,Manual,Petrol,3
"6,994",Toyota,Yaris,2013,Hatchback,"39,000",1.3,99,Manual,Petrol,ns
"3,485",Toyota,Aygo,2010,Hatchback,"55,897",1,67,Manual,Petrol,3
"5,950",Toyota,Aygo,2014,Hatchback,"53,000",1,68,Manual,Petrol,1
"7,750",Toyota,Yaris,2015,Hatchback,"49,800",1.33,99,Manual,Petrol,3
"2,799",Toyota,Aygo,2006,Hatchback,"43,000",1,67,Manual,Petrol,2
"17,990",Toyota,CHR,2018,SUV,"52,446",1.8,122,Automatic,Petrol Hybrid,1
"15,490",Toyota,Yaris,2018,Hatchback,"21,195",1.5,100,Automatic,Petrol Hybrid,1
"12,990",Toyota,Yaris,2019,Hatchback,"6,240",1.5,111,Manual,Petrol,1
"2,350",Toyota,Yaris,2009,Hatchback,"110,000",1.33,99,Manual,Petrol,ns
"3,250",Toyota,Aygo,2010,Hatchback,"66,705",1,67,Manual,Petrol,ns
"8,895",Toyota,Aygo,2018,Hatchback,"9,433",1,71,Manual,Petrol,1
"9,690",Toyota,Aygo,2018,Hatchback,"10,000",1,68,Manual,Petrol,1
"1,695",Toyota,Corolla,2004,Hatchback,"102,741",1.4,95,Manual,Petrol,3
"5,250",Toyota,RAV4,2006,SUV,"75,000",2,150,Manual,Petrol,3
"6,175",Toyota,Auris,2013,Hatchback,"91,400",1.6,132,Manual,Petrol,3
"11,499",Toyota,Yaris,2018,Hatchback,"43,740",1.5,100,Automatic,Petrol Hybrid,1
"3,400",Toyota,Auris,2009,Hatchback,"91,500",1.6,124,Manual,Petrol,3
"8,999",Toyota,Auris,2014,Hatchback,"50,000",1.6,132,Manual,Petrol,2
"2,495",Toyota,Corolla,2006,Hatchback,"25,000",1.4,95,Manual,Petrol,4
"14,499",Toyota,Yaris,2018,Hatchback,"26,000",1.5,100,Automatic,Petrol Hybrid,1
"12,990",Toyota,Yaris,2019,Hatchback,"7,976",1.5,111,Manual,Petrol,2
"7,295",Toyota,Yaris,2011,Hatchback,"27,000",1.33,99,Manual,Petrol,1
"7,990",Toyota,Auris,2014,Hatchback,"91,500",1.6,132,Automatic,Petrol,2
"2,499",Toyota,Avensis,2004,Hatchback,"43,000",1.8,127,Manual,Petrol,ns
"7,995",Toyota,Verso,2013,MPV,"29,952",1.33,99,Manual,Petrol,2
"2,500",Toyota,Yaris,2006,Hatchback,"71,370",1.3,85,Manual,Petrol,ns
"3,995",Toyota,Aygo,2011,Hatchback,"55,000",1,67,Manual,Petrol,ns
"3,495",Toyota,IQ,2009,Hatchback,"44,690",1,67,Manual,Petrol,1
"4,590",Toyota,RAV4,2005,SUV,"88,950",2,147,Automatic,Petrol,ns
"2,790",Toyota,Corolla,2006,Hatchback,"62,546",1.4,95,Manual,Petrol,3
"20,990",Toyota,Yaris,2021,Hatchback,"14,766",1.5,116,Automatic,Petrol Hybrid,ns
"9,790",Toyota,Auris,2016,Hatchback,"51,938",1.6,112,Manual,Diesel,3
"12,990",Toyota,Yaris,2019,Hatchback,"6,240",1.5,111,Manual,Petrol,1
"8,000",Toyota,Aygo,2017,Hatchback,"47,977",1,68,Manual,Petrol,1
"20,995",Toyota,Corolla,2019,Hatchback,"9,798",1.8,122,Automatic,Petrol Hybrid,1
"6,699",Toyota,Auris,2012,Hatchback,"47,749",1.33,100,Manual,Petrol,2
"26,499",Toyota,Proace,2018,MPV,"42,134",2,180,Automatic,Diesel,1
"12,911",Toyota,GT86,2012,Coupe,"73,000",2,201,Manual,Petrol,ns
"1,895",Toyota,Yaris,2003,Hatchback,"65,000",1.3,85,Manual,Petrol,2
"9,490",Toyota,Yaris,2016,Hatchback,"39,609",1.33,99,Manual,Petrol,2
"8,995",Toyota,Aygo,2017,Hatchback,"20,000",1,68,Manual,Petrol,2
"3,207",Toyota,Aygo,2010,Hatchback,"68,510",1,67,Manual,Petrol,3
"8,199",Toyota,Aygo,2014,Hatchback,"31,457",1,68,Manual,Petrol,2
"6,990",Toyota,Prius,2009,Hatchback,"120,000",1.8,97,Automatic,Petrol Hybrid,ns
"3,290",Toyota,Aygo,2011,Hatchback,"65,413",1,67,Manual,Petrol,4
"12,990",Toyota,Yaris,2019,Hatchback,"6,240",1.5,111,Manual,Petrol,1
"28,990",Toyota,RAV4,2019,SUV,"8,004",2.5,218,Automatic,Petrol Hybrid,1
"3,495",Toyota,Yaris,2009,Hatchback,"82,682",1.33,99,Manual,Petrol,ns
"4,795",Toyota,Aygo,2008,Hatchback,"40,000",1,67,Automatic,Petrol,1
"1,300",Toyota,Corolla,2004,Hatchback,"113,671",1.6,109,Manual,Petrol,3
"2,100",Toyota,Yaris,2007,Hatchback,"96,000",1,67,Manual,Petrol,ns
"5,599",Toyota,Aygo,2016,Hatchback,"73,095",1,68,Manual,Petrol,2
"7,950",Toyota,Yaris,2014,Hatchback,"91,000",1.33,99,Automatic,Petrol,1
"3,495",Toyota,Yaris,2006,Hatchback,"70,000",1.3,85,Automatic,Petrol,2
"9,995",Toyota,Auris,2014,Hatchback,"24,960",1.6,132,Automatic,Petrol,1
"3,475",Toyota,RAV4,2007,SUV,"109,000",2,150,Manual,Petrol,ns
"8,450",Toyota,Yaris,2014,Hatchback,"41,000",1.3,99,Manual,Petrol,1
"15,495",Toyota,C-Hr,2017,SUV,"51,831",1.8,122,Automatic,Petrol Hybrid,3
"28,990",Toyota,RAV4,2019,SUV,"8,004",2.5,218,Automatic,Petrol Hybrid,1
"18,004",Toyota,C-Hr,2018,SUV,"43,516",1.8,122,Automatic,Petrol Hybrid,1
"8,495",Toyota,Yaris,2012,Hatchback,"40,927",1.33,99,Automatic,Petrol,2
"9,490",Toyota,Aygo,2018,Hatchback,"14,221",1,68,Manual,Petrol,1
"10,499",Toyota,Yaris,2013,Hatchback,"34,680",1.5,74,Automatic,Petrol Hybrid,1
"15,990",Toyota,Yaris,2020,Hatchback,"26,632",1.5,100,Automatic,Petrol Hybrid,ns
"10,699",Toyota,Yaris,2018,Hatchback,"30,431",1.5,111,Manual,Petrol,1
"4,500",Toyota,IQ,2009,Hatchback,"38,000",1,67,Manual,Petrol,2
"3,995",Toyota,Yaris,2011,Hatchback,"111,200",1.33,99,Manual,Petrol,2
"10,490",Toyota,Yaris,2017,Hatchback,"30,388",1.5,111,Manual,Petrol,2
"4,995",Toyota,Aygo,2016,Hatchback,"62,000",1,68,Manual,Petrol,1
"13,190",Toyota,Auris,2015,Hatchback,"41,328",1.8,98,Automatic,Petrol Hybrid,2
"4,000",Toyota,Verso,2011,MPV,"97,000",1.33,99,Manual,Petrol,3
"8,000",Toyota,Aygo,2017,Hatchback,"47,977",1,68,Manual,Petrol,1
"28,990",Toyota,RAV4,2019,SUV,"8,004",2.5,218,Automatic,Petrol Hybrid,1
"4,000",Toyota,Prius,2010,Hatchback,"170,000",1.8,97,Automatic,Petrol Hybrid,4
"12,378",Toyota,Aygo,2021,Hatchback,"7,218",1,71,Manual,Petrol,1
"14,553",Toyota,CHR,2017,SUV,"97,812",1.8,122,Automatic,Petrol Hybrid,ns
"8,995",Toyota,Yaris,2015,Hatchback,"32,000",1.33,99,Manual,Petrol,2
"4,700",Toyota,Corolla,2005,Hatchback,"49,285",1.4,95,Manual,Petrol,1
"1,995",Toyota,Aygo,2010,Hatchback,"108,000",1,67,Manual,Petrol,7
"9,048",Toyota,Yaris,2018,Hatchback,"62,166",1.5,111,Manual,Petrol,2
"12,499",Toyota,Auris,2013,Hatchback,"33,264",1.8,98,Automatic,Petrol Hybrid,3
"15,299",Toyota,Yaris,2019,Hatchback,"33,166",1.5,100,Automatic,Petrol Hybrid,1
"8,999",Toyota,Auris,2015,Hatchback,"84,100",1.6,112,Manual,Diesel,2
"9,995",Toyota,Yaris,2017,Hatchback,"35,315",1.5,111,Manual,Petrol,1
"8,850",Toyota,Yaris,2015,Hatchback,"43,833",1.33,99,Manual,Petrol,3
"14,499",Toyota,Yaris,2018,Hatchback,"26,000",1.5,100,Automatic,Petrol Hybrid,1
"4,200",Toyota,Aygo,2015,Hatchback,"89,000",1,68,Manual,Petrol,2
"4,595",Toyota,Aygo,2014,Hatchback,"72,911",1,67,Manual,Petrol,1
"8,395",Toyota,Prius,2011,Hatchback,"115,200",1.8,97,Automatic,Petrol Hybrid,2
"3,496",Toyota,Yaris,2008,Hatchback,"54,400",1.3,85,Manual,Petrol,2
"8,979",Toyota,Aygo,2018,Hatchback,"27,500",1,71,Manual,Petrol,2
"7,995",Toyota,Yaris,2015,Hatchback,"59,000",1.33,99,Manual,Petrol,3
"8,990",Toyota,Aygo,2017,Hatchback,"21,349",1,68,Manual,Petrol,ns
"7,995",Toyota,Prius,2008,Hatchback,"44,000",1.5,76,Automatic,Petrol Hybrid,2
"16,290",Toyota,Auris,2018,Hatchback,"20,000",1.8,136,Automatic,Petrol Hybrid,2
"9,499",Toyota,Yaris,2017,Hatchback,"65,000",1.5,111,Manual,Petrol,1
"15,495",Toyota,C-Hr,2017,SUV,"51,831",1.8,122,Automatic,Petrol Hybrid,3
"14,499",Toyota,Yaris,2018,Hatchback,"26,000",1.5,100,Automatic,Petrol Hybrid,1
"19,990",Toyota,Yaris,2020,Hatchback,"6,354",1.5,116,Automatic,Petrol Hybrid,ns
"8,785",Toyota,Yaris,2018,Hatchback,"38,269",1.5,111,Manual,Petrol,3
"14,295",Toyota,RAV4,2016,SUV,"71,000",2,143,Manual,Diesel,ns
"15,799",Toyota,Auris,2016,Hatchback,"22,760",1.8,136,Automatic,Petrol Hybrid,1
"6,995",Toyota,Avensis,2009,Estate,"78,000",2,150,Automatic,Petrol,1
"9,599",Toyota,Yaris,2017,Hatchback,"33,000",1.3,99,Manual,Petrol,1
"6,990",Toyota,Auris,2011,Hatchback,"89,067",1.8,98,Automatic,Petrol Hybrid,ns
"2,295",Toyota,Aygo,2007,Hatchback,"90,000",1,67,Manual,Petrol,2
"18,790",Toyota,RAV4,2016,SUV,"51,400",2.5,197,Automatic,Petrol Hybrid,2
"7,690",Toyota,Aygo,2013,Hatchback,"20,454",1,67,Automatic,Petrol,ns
"13,250",Toyota,Auris,2017,Hatchback,"91,000",1.8,136,Automatic,Petrol Hybrid,1
"15,495",Toyota,C-Hr,2017,SUV,"51,831",1.8,122,Automatic,Petrol Hybrid,3
"14,499",Toyota,Yaris,2018,Hatchback,"26,000",1.5,100,Automatic,Petrol Hybrid,1
"19,990",Toyota,Yaris,2020,Hatchback,"6,354",1.5,116,Automatic,Petrol Hybrid,ns
"7,495",Toyota,Yaris,2015,Hatchback,"60,000",1.33,99,Automatic,Petrol,2
"15,399",Toyota,Yaris,2018,Hatchback,"24,125",1.5,100,Automatic,Petrol Hybrid,ns
"4,489",Toyota,Yaris,2007,Hatchback,"49,121",1.3,85,Automatic,Petrol,1
"1,850",Toyota,Corolla,2005,Hatchback,"45,000",1.6,109,Manual,Petrol,2
"10,699",Toyota,Yaris,2017,Hatchback,"27,628",1.5,111,Manual,Petrol,2
"9,990",Toyota,Aygo,2016,Hatchback,"17,000",1,68,Automatic,Petrol,2
"3,690",Toyota,Yaris,2004,Hatchback,"54,200",1.3,85,Automatic,Petrol,ns
"5,495",Toyota,Yaris,2013,Hatchback,"90,000",1.33,99,Manual,Petrol,1
"4,000",Toyota,Auris,2011,Hatchback,"93,000",1.6,130,Manual,Petrol,2
"12,490",Toyota,Yaris,2019,Hatchback,"14,056",1.5,111,Manual,Petrol,ns
"6,490",Toyota,RAV4,2005,SUV,"54,175",2,147,Manual,Petrol,2
"15,790",Toyota,Yaris,2018,Hatchback,"2,821",1.5,100,Automatic,Petrol Hybrid,1
"19,990",Toyota,Yaris,2020,Hatchback,"6,354",1.5,116,Automatic,Petrol Hybrid,ns
"4,500",Toyota,Corolla,2007,MPV,"49,000",1.8,127,Automatic,Petrol,ns
"16,791",Toyota,Rav4,2017,SUV,"114,000",2.5,197,Automatic,Petrol Hybrid,ns
"11,465",Toyota,Aygo,2021,Hatchback,"6,500",1,71,Manual,Petrol,ns
"4,695",Toyota,Aygo,2013,Hatchback,"49,000",1,67,Manual,Petrol,3
"19,475",Toyota,C-Hr,2018,SUV,"46,562",1.8,122,Automatic,Petrol Hybrid,2
"25,990",Toyota,Corolla,2021,Estate,"5,564",1.8,122,Automatic,Petrol Hybrid,ns
"2,500",Toyota,Corolla,2005,Hatchback,"83,813",1.4,95,Manual,Petrol,ns
"27,990",Toyota,C-Hr,2021,SUV,"9,293",2,184,Automatic,Petrol Hybrid,ns
"8,995",Toyota,Yaris,2014,Hatchback,"53,000",1.5,74,Automatic,Petrol Hybrid,3
"6,395",Toyota,Prius,2007,Hatchback,"86,000",1.5,76,Automatic,Petrol Hybrid,1
"15,495",Toyota,C-Hr,2017,SUV,"51,831",1.8,122,Automatic,Petrol Hybrid,3
"12,990",Toyota,Yaris,2019,Hatchback,"16,664",1.5,111,Manual,Petrol,ns
"15,490",Toyota,Yaris,2018,Hatchback,"21,195",1.5,100,Automatic,Petrol Hybrid,1
"3,395",Toyota,Avensis,2003,Saloon,"70,700",1.8,127,Automatic,Petrol,4
"4,150",Toyota,Yaris,2011,Hatchback,"77,710",1,69,Manual,Petrol,1
"15,995",Toyota,Hilux,2017,Pickup,"108,000",2.4,150,Manual,Diesel,ns
"1,995",Toyota,Avensis,2006,Hatchback,"131,848",1.8,127,Manual,Petrol,ns
"2,000",Toyota,Yaris,2004,Hatchback,"53,000",1,67,Manual,Petrol,3
"9,995",Toyota,Yaris,2016,Hatchback,"20,466",1.33,99,Manual,Petrol,3
"3,690",Toyota,Auris,2010,Hatchback,"63,000",1.6,124,Manual,Petrol,ns
"5,695",Toyota,Prius,2007,Hatchback,"105,000",1.5,76,Automatic,Petrol Hybrid,4
"11,300",Toyota,Auris,2017,Hatchback,"43,702",1.6,112,Manual,Diesel,1
"22,990",Toyota,Corolla,2019,Saloon,"14,176",1.8,122,Automatic,Petrol Hybrid,1
"6,495",Toyota,Yaris,2015,Hatchback,"87,000",1.33,99,Manual,Petrol,1
"14,499",Toyota,Yaris,2018,Hatchback,"26,000",1.5,100,Automatic,Petrol Hybrid,1
"15,490",Toyota,Yaris,2018,Hatchback,"21,195",1.5,100,Automatic,Petrol Hybrid,1
"19,495",Toyota,C-Hr,2019,SUV,"30,622",1.8,122,Automatic,Petrol Hybrid,1
"6,195",Toyota,Aygo,2015,Hatchback,"34,000",1,68,Manual,Petrol,1
"7,795",Toyota,Yaris,2013,Hatchback,"32,545",1.33,99,Manual,Petrol,2
"3,795",Toyota,Auris,2008,Hatchback,"78,540",1.6,124,Automatic,Petrol,6
"3,495",Toyota,Yaris,2010,Hatchback,"66,000",1,68,Manual,Petrol,ns
"9,988",Toyota,Auris,2012,Hatchback,"51,986",1.6,132,Automatic,Petrol,1
"14,993",Toyota,Yaris,2019,Hatchback,"20,778",1.5,100,Automatic,Petrol Hybrid,2
"2,990",Toyota,Yaris,2009,Hatchback,"75,000",1.3,85,Manual,Petrol,4
"14,970",Toyota,Auris,2017,Hatchback,"35,135",1.8,136,Automatic,Petrol Hybrid,ns
"2,495",Toyota,Corolla,2006,Hatchback,"98,000",1.4,95,Manual,Petrol,1
"17,990",Toyota,CHR,2018,SUV,"52,446",1.8,122,Automatic,Petrol Hybrid,1
"15,790",Toyota,Yaris,2018,Hatchback,"2,821",1.5,100,Automatic,Petrol Hybrid,1
"14,499",Toyota,Yaris,2018,Hatchback,"26,000",1.5,100,Automatic,Petrol Hybrid,1
"2,920",Toyota,Aygo,2009,Hatchback,"79,000",1,67,Manual,Petrol,ns
"11,995",Toyota,Avensis,2017,Saloon,"79,000",1.8,147,Manual,Petrol,1
"8,790",Toyota,Yaris,2015,Hatchback,"36,017",1.3,99,Manual,Petrol,ns
"4,595",Toyota,Yaris,2013,Hatchback,"101,000",1.33,99,Manual,Petrol,4
"19,995",Toyota,Corolla,2021,Hatchback,"11,000",1.8,122,Automatic,Petrol Hybrid,ns
"3,995",Toyota,Yaris,2007,Hatchback,"36,975",1.3,85,Manual,Petrol,4
